id,year,costs,assets,sales,wva,ws,lp,cm,legal_form,subject_type,inst_sector,empl_num,empl_cat,nace,cs,iis,COGSS,nace2,GO,W,II,COGS,VA,L,deflatorgfcp,deflatorintp,deflatorprdp,deflatorvalp,deflatorgdp,deflatorcpi,rGO,rVA,rII,rW,rK,rCOGS,go,w,ii,va,l,k,cogs,lagExists,entry,exit,pp_sales,tenders,pp_dummy,pp_share,lgExist,trim,s_g,s_g_p_1,s_g_p_2,s_g_p_3,s_g_p_4,s_g_p_5,s_g_p_95,s_g_p_96,s_g_p_97,s_g_p_98,s_g_p_99,costshare,cs_p_1,cs_p_99,betahat_tl,muhat_tl,meanpp,treated,i,t,markup,Y,Ei,K,D,D1,nace41,nace42,nace43,sector,public,foreign,empl
26380706,2015,26403000,46535000,41839000,.14739999,.049899999,4140833.3,.85660005,Limited liability company,Company,Non-financial corporations national private,29,25 - 49 employees,412000,.63106191,.58116192,.14339995,41,41839000,2087766,24315234,5999710.5,17523766,4.2319422,1,1,1,1,1,1,41839000,17523766,24315234,2087766,46535000,5999710.5,17.549339,14.551605,17.006613,16.67907,1.442661,17.655716,15.607222,1,0,0,0,1,0,0,1,1,6.9735031,1.07032,1.082837,1.1247329,1.1412919,1.1576754,4.6104183,5.5555553,6.6666679,8.7260027,14.925379,.11420469,.11420469,.99456435,.84509492,2.87764,0,0,26380706,10,2.87764,1.0569705,,,0,0,1,0,0,3,0,0,1
26390931,2008,60670000,32501000,55145000,.68169999,.18979999,414837.84,.47150001,Limited liability company,Company,Non-financial corporations national private,46,25 - 49 employees,431000,1.1001904,.91039038,.52849996,43,55145000,10466521,50203476,29144130,4941524,11.911942,.95639998,.9774,.99110001,1.022,.92841196,.90764356,55640196,4835151,51364308,11531532,33982644,29818018,17.834417,16.260595,17.754454,15.391423,2.4775414,17.34136,17.210623,1,0,0,0,1,0,0,1,1,1.8659924,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,.4673622,.20035221,.99795556,.90413606,1.8925614,.25,1,26390932,3,1.8925614,.63793117,14,-11,0,0,0,0,1,3,0,0,1
26395711,2018,16117000,40000,16376000,1.6171001,.048499998,,.56349999,Limited liability company,Company,Non-financial corporations national private,8,10 - 19 employees,412000,.98418415,.93568414,.43650001,41,16376000,794235.94,15322764,7148124,1053236,,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,15026610,887683.06,14600061,753773.31,39832.703,6810980.5,16.525333,13.532847,16.496536,13.69637,,10.592443,15.734047,1,0,0,0,1,0,0,1,1,2.206233,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,.99418569,.12412826,.99643099,.96295553,1.7955892,.5,1,26395712,13,1.7955892,.58533323,15,-2,0,0,1,0,0,3,0,0,0
26403935,2015,30440000,3204000,32578000,.5909,.16249999,,.3459,Limited liability company,Company,Non-financial corporations national private,0,25 - 49 employees,433000,.9343729,.77187288,.6541,43,32578000,5293925,25146074,21309270,7431926,,1,1,1,1,1,1,32578000,7431926,25146074,5293925,3204000,21309270,17.299149,15.482071,17.040213,15.821296,,14.979911,16.874653,1,0,1,0,1,0,0,1,1,1.5288182,1.07032,1.082837,1.1247329,1.1412919,1.1576754,4.6104183,5.5555553,6.6666679,8.7260027,14.925379,.8692953,.11420469,.99456435,.93080056,1.708781,0,0,26403936,10,1.708781,.53578025,,,0,0,0,0,1,3,0,0,0
26410656,2018,122414000,14880000,136837000,.53839999,.16159999,131058.05,.41279998,Limited liability company,Company,Non-financial corporations national private,56,100 - 199 employees,432200,.89459723,.73299724,.58720005,43,136836992,22112858,100301144,80350696,36535848,278.77606,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,125561560,30792958,95570408,20986312,14817766,76560928,18.648306,16.859381,18.375374,17.242796,5.6304088,16.511337,18.153597,1,0,0,0,1,0,0,1,1,1.6400214,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,.83784223,.12412826,.99643099,.94923377,1.8587009,0,0,26410656,13,1.8587009,.61987782,,,0,0,0,0,1,3,0,0,1
26423766,2006,62593000,33152000,61449000,.63560003,.2061,511111.13,.29359999,Joint stock company,Company,Non-financial corporations national private,25,10 - 19 employees,412000,1.018617,.81251705,.70640004,41,61449000,12664639,49928360,43407576,11520640,22.540382,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,67003596,12664218,54495044,15263983,33953296,47377836,18.020256,16.541006,17.81362,16.354292,3.1153085,17.340496,17.673666,1,0,0,0,1,0,0,1,1,1.4142393,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.58253014,.16021043,.99653023,.91974038,1.9083964,0,0,26423766,1,1.9083964,.6462633,,,0,0,1,0,0,3,0,0,1
26439760,2013,65830000,319000,67535000,.42410001,.035999998,,.63370001,Limited liability company,Company,Non-financial corporations national private,24,20 - 24 employees,412000,.97475386,.93875384,.36629999,41,67535000,2431260,63398740,24738070,4136260,,.96769994,.98730004,.98269999,.97129995,.96528453,.99349838,68723928,4258478.5,64214260,2447170.5,329647.63,25056284,18.045609,14.710443,17.977736,15.264422,,12.70578,17.036634,1,0,0,0,1,0,0,1,1,2.7427821,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,.98701453,.22235148,.99706173,.97282666,1.5403198,0,0,26439760,8,1.5403198,.43199006,,,0,0,1,0,0,3,0,0,1
26447002,2009,10736000,2209000,12381000,.39610001,.1486,,.63550001,Limited liability company,Company,Non-financial corporations national private,11,10 - 19 employees,412000,.86713511,.71853513,.36449999,41,12381000,1839816.6,8896183,4512874.5,3484817,,.96230006,.98339999,1.0049,1.0559,.95243758,.91689593,12320629,3300328.8,9046353,2006570.9,2295541.8,4589053,16.326786,14.511938,16.017872,15.009533,,14.64648,15.339184,1,0,0,0,1,0,0,1,1,2.6847868,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,.66656834,.18825078,.99480075,.88446432,1.9115857,.75,1,26447002,4,1.9115857,.64793313,5,-1,0,0,1,0,0,3,0,0,0
26453410,2008,34958000,8736000,34976000,.80919999,.22040001,,.35069999,Natural person doing business under Trade Licensing Act non-incorporated in Companies Register,Sole proprietor,Employers,0,6 - 9 employees,412000,.99948537,.7790854,.64929998,41,34976000,7708710.5,27249290,22709916,7726710,,.95639998,.9774,.99110001,1.022,.92841196,.90764356,35290080,7560382,27879364,8493103,9134254,23235028,17.379112,15.954765,17.143398,15.838432,,16.027542,16.961172,1,0,0,0,1,0,0,1,1,1.518831,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,.71781105,.20035221,.99795556,.91686577,1.7598609,0,0,26453410,3,1.7598609,.56523478,,,0,0,1,0,0,1,0,0,0
26460998,2010,257447000,43503000,260708000,.62619996,.044099998,937571.44,.78680003,Limited liability company,Company,Non-financial corporations national private,23,20 - 24 employees,412000,.98749173,.94339174,.21319997,41,260708000,11497222,245949776,55582940,14758224,15.740906,.93330002,.98640001,1.0035,1.0437,.93886238,.93039924,259798704,14140293,249340816,12357299,46612020,56349288,19.375418,16.329758,19.334332,16.464539,2.7562628,17.65737,17.84708,1,0,0,0,1,0,0,1,1,4.6105056,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,.54728603,.17120239,.9910233,.92048323,1.8109781,.2857143,1,26460998,5,1.8109781,.59386706,13,-8,0,0,1,0,0,3,0,0,1
26472996,2016,28726000,12227000,29602000,.69239998,.28380001,,.69550002,Limited liability company,Company,Non-financial corporations national private,19,10 - 19 employees,432100,.97040743,.68660742,.30449998,43,29602000,8401048,20324952,9013809,9277048,,.99769998,1.0002999,1.0123,1.0394,1.0114145,1.006835,29242320,8925388,20318858,8344017,12255187,9011106,17.191128,15.937056,16.827061,16.00441,,16.321461,16.013968,1,0,0,0,1,0,0,1,1,3.2451422,1.0524504,1.0925982,1.1112751,1.126991,1.1442169,5.4234118,5.822897,7.5952778,9.1664715,15.439773,.42372715,.14455283,.99409813,.88024718,2.1080418,0,0,26472996,11,2.1080418,.74575943,,,0,0,0,0,1,3,0,0,1
26486261,2016,13655000,436000,14132000,.74150002,.1965,13390071,.79330003,Limited liability company,Company,Non-financial corporations national private,16,25 - 49 employees,431000,.96624684,.76974684,.20669997,43,14132000,2776938,10878062,2921084,3253938,.24301125,.99769998,1.0002999,1.0123,1.0394,1.0114145,1.006835,13960288,3130592.8,10874800,2758086.5,437005.13,2920208.3,16.451727,14.830048,16.20196,14.956733,-1.4146476,12.9877,14.887165,1,0,0,0,1,0,0,1,1,4.7805796,1.0524504,1.0925982,1.1112751,1.126991,1.1442169,5.4234118,5.822897,7.5952778,9.1664715,15.439773,.86983097,.14455283,.99409813,.89592135,2.0413871,0,0,26486260,11,2.0413871,.71362954,,,0,0,0,0,1,3,0,0,0
26502305,2006,22960000,1676000,22517000,.80489999,.27669999,,.1388,Limited liability company,Company,Non-financial corporations national private,20,20 - 24 employees,432100,1.0196741,.74297404,.86119998,43,22517000,6230453.5,16729547,19391640,5787453,,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,24552394,6361935.5,18259710,7509218,1716509.6,21165290,17.016319,15.831642,16.720207,15.665843,,14.355803,16.867872,1,0,0,0,1,0,0,1,1,1.1600311,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.92498362,.16021043,.99653023,.9406091,1.7894449,0,0,26502304,1,1.7894449,.58190548,,,0,0,0,0,1,3,0,0,1
26510766,2007,108786000,17521000,111866000,.60420001,.1814,,.64029998,Limited liability company,Company,Non-financial corporations national private,45,25 - 49 employees,432100,.97246706,.79106706,.35970002,43,111866000,20292492,88493512,40238204,23372488,,.97470003,.94800001,.95429999,.96279997,.91012228,.85337996,117223096,24275538,93347584,23778964,17975786,42445364,18.57959,16.984312,18.351841,17.00498,,16.704536,17.563728,1,0,0,0,1,0,0,1,1,2.7617409,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,.70249182,.19257173,.99529177,.92626619,1.8125418,.22222222,1,26510766,2,1.8125418,.5947302,13,-11,0,0,0,0,1,3,0,0,1
26699222,2011,104564000,2647000,97839000,.91220003,.12140001,664350,.55869997,Limited liability company,Company,Non-financial corporations national private,21,20 - 24 employees,432900,1.0687354,.94733536,.44130003,43,97839000,11877655,92686344,43176356,5152656,7.7559357,.92129999,.99070001,1,1.021,.93866926,.94823706,97839000,5046675.5,93556416,12526040,2873114,43581664,18.398834,16.343321,18.354074,15.43424,2.0484583,14.870907,17.590147,1,0,0,0,1,0,0,1,1,2.2449579,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,.93815243,.17771626,.99270868,.95664388,1.7288353,0,0,26699222,6,1.7288353,.54744798,,,0,0,0,0,1,3,0,0,1
26704234,2016,15546000,1614000,15148000,.80489999,.31,,.2123,Joint stock company,Company,Non-financial corporations national private,13,10 - 19 employees,412000,1.0262741,.71627408,.7877,41,15148000,4695880,10850120,11932080,4297880,,.99769998,1.0002999,1.0123,1.0394,1.0114145,1.006835,14963943,4134962.5,10846867,4664001.5,1617720.8,11928502,16.521154,15.355384,16.199387,15.234989,,14.296529,16.294441,1,0,0,0,1,0,0,1,1,1.2544696,1.0524504,1.0925982,1.1112751,1.126991,1.1442169,5.4234118,5.822897,7.5952778,9.1664715,15.439773,.88057774,.14455283,.99409813,.92225522,1.8163583,0,0,26704234,11,1.8163583,.59683359,,,0,0,1,0,0,3,0,0,0
26722411,2006,144753000,22829000,191234000,.28799999,.115,2616066.8,.61080003,Joint stock company,Company,Non-financial corporations national private,38,25 - 49 employees,432100,.75694174,.64194173,.38919997,43,191234000,21991910,122761088,74428264,68472912,26.173992,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,208520336,75269768,133989392,26505622,23380786,81235824,19.155546,17.092867,18.713272,18.136589,3.2647662,16.967424,18.212868,1,0,0,0,1,0,0,1,1,2.5668521,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.77650982,.16021043,.99653023,.94389468,1.8260971,.375,1,26722412,1,1.8260971,.60218096,11,-10,0,0,0,0,1,3,0,0,1
26737906,2009,141645000,41346000,135935000,.89209998,.2054,325621.06,.1899,Limited liability company,Company,Non-financial corporations national private,45,25 - 49 employees,433900,1.0420054,.83660543,.81010002,43,135935008,27921050,113723960,110120944,22211048,68.211334,.96230006,.98339999,1.0049,1.0559,.95243758,.91689593,135272176,21035182,115643648,30451712,42965808,111979808,18.722799,17.231653,18.566025,16.861708,4.222611,17.575914,18.533829,1,0,0,0,1,0,0,1,1,1.2080051,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,.72270393,.18825078,.99480075,.94491559,1.723954,.53846157,1,26737906,4,1.723954,.54462045,8,-4,0,0,0,0,1,3,0,0,1
26744805,2008,35024000,507000,37256000,.72670001,.1768,583173.94,.46250001,Limited liability company,Company,Non-financial corporations national private,12,10 - 19 employees,412000,.94009018,.76329017,.53750002,41,37256000,6586860.5,28437138,20025100,8818862,15.122181,.95639998,.9774,.99110001,1.022,.92841196,.90764356,37590556,8629024,29094678,7257100.5,530112.94,20488132,17.442263,15.797491,17.186066,15.970642,2.7161627,13.180845,16.835356,1,0,0,0,1,0,0,1,1,1.8347478,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,.97477841,.20035221,.99795556,.95840979,1.6977264,.2,1,26744804,3,1.6977264,.5292899,7,-4,0,0,1,0,0,3,0,0,0
26749769,2017,20307000,7922000,18423000,1.3199,.2361,,.33200002,Limited liability company,Company,Non-financial corporations national private,18,10 - 19 employees,412000,1.1022635,.86616343,.66799998,41,18423000,4349670.5,15957329,12306564,2465671,,.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,17611126,2242130.8,15603139,4216808,7924377,12033406,16.684042,15.254589,16.562983,14.622937,,15.885454,16.303198,1,0,0,0,1,0,0,1,1,1.4635197,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,.602943,.12277135,.99353218,.89699715,1.9507686,.60000002,1,26749768,12,1.9507686,.66822344,13,-1,0,0,1,0,0,3,0,0,1
26763982,2013,101856000,2478000,85079000,1.2178,.068400003,,.67650002,Limited liability company,Company,Non-financial corporations national private,27,20 - 24 employees,412000,1.1971931,1.1287931,.32349998,41,85079000,5819404,96036592,27523054,-10957592,,.96769994,.98730004,.98269999,.97129995,.96528453,.99349838,86576776,-11281368,97271944,5857487,2560711,27877092,18.276543,15.583231,18.393021,,,14.755795,17.143316,1,0,0,0,1,0,0,1,1,3.1056602,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,.91587073,.22235148,.99706173,.94345051,1.5557153,.875,1,26763982,8,1.5557153,.44193545,9,-1,0,0,1,0,0,3,0,0,1
26786966,2009,20394000,288000,20955000,.7992,.294,408315.78,.4145,Limited liability company,Company,Non-financial corporations national private,12,10 - 19 employees,412000,.97322834,.67922831,.5855,41,20955000,6160770,14233229,12269153,6721771,16.462187,.96230006,.98339999,1.0049,1.0559,.95243758,.91689593,20852822,6365916.5,14473489,6719159.5,299282.94,12476259,16.853001,15.720473,16.487829,15.666469,2.8010662,12.609144,16.339338,1,0,0,0,1,0,0,1,1,1.6714002,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,.97657377,.18825078,.99480075,.95090312,1.6737323,0,0,26786966,4,1.6737323,.51505601,,,0,0,1,0,0,3,0,0,0
26787385,2014,21028000,1295000,19333000,1.2533001,.25569999,365363.63,.34799999,Limited liability company,Company,Non-financial corporations national private,17,10 - 19 employees,432200,1.0876739,.83197391,.65200001,43,19333000,4943448,16084552,12605116,3248448,8.8909998,.98930001,.99849999,.98690003,.95999998,.99017471,.99691588,19589624,3383800,16108715,4958741.5,1309006.4,12624052,16.79051,15.416662,16.594872,15.03451,2.1850395,14.084779,16.351114,1,0,0,0,1,0,0,1,1,1.5517699,1.0747333,1.0896649,1.1213056,1.1433539,1.158276,4.6732278,5.0285978,5.2805529,6.0912337,7.7827225,.90605032,.066069283,.99815047,.92756867,1.5979515,0,0,26787384,9,1.5979515,.46872252,,,0,0,0,0,1,3,0,0,0
26788675,2006,122706000,3021000,122358000,.83980006,.12620001,323964.91,.51459998,Joint stock company,Company,Non-financial corporations national private,107,100 - 199 employees,412000,1.0028441,.87664407,.48540002,41,122358000,15441580,107264416,59392576,15093584,46.590183,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,133418384,16591825,117075320,18610874,3094018.8,64824900,18.709,16.739256,18.578327,16.62442,3.8413899,14.944982,17.9872,1,0,0,0,1,0,0,1,1,2.0581348,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.95444542,.16021043,.99653023,.96882117,1.795873,.8125,1,26788676,1,1.795873,.5854913,2,-1,0,0,1,0,0,3,0,0,1
26801001,2006,281159000,35015000,286071000,.76339996,.1461,469756.53,.63139999,Joint stock company,Company,Non-financial corporations national private,72,50 - 99 employees,412000,.98282945,.83672947,.36860001,41,286071008,41794972,239364032,105445776,46706976,99.428047,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,311930016,51343272,261257392,50373148,35861328,115090344,19.558289,17.734968,19.381016,17.754044,4.5994344,17.39517,18.561228,1,0,0,0,1,0,0,1,1,2.7103057,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.76243174,.16021043,.99653023,.94874483,1.8285164,.60000002,1,26801000,1,1.8285164,.6035049,3,-2,0,0,1,0,0,3,0,0,1
26802015,2006,67635000,84554000,61197000,.57060003,.17020001,399878.06,.6182,Joint stock company,Company,Non-financial corporations national private,37,10 - 19 employees,412000,1.1052012,.93500125,.3818,41,61197000,10415730,57219272,23365014,3977728,9.9473524,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,66728820,4372571,62452816,12553498,86597704,25502088,18.016148,16.34551,17.949923,15.290862,2.2973065,18.276783,17.054272,1,0,0,0,1,0,0,1,1,2.6166022,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.22749452,.16021043,.99653023,.88382846,2.3148854,.55555558,1,26802016,1,2.3148854,.83936018,11,-10,0,0,1,0,0,3,0,0,1
