"","i","t","Ei","K","D","id","year","costs","assets","sales","wva","ws","lp","cm","legal_form","subject_type","inst_sector","empl_num","empl_cat","nace","cs","iis","COGSS","nace2","GO","W","II","COGS","VA","L","deflatorgfcp","deflatorintp","deflatorprdp","deflatorvalp","deflatorgdp","deflatorcpi","rGO","rVA","rII","rW","rK","rCOGS","go","w","ii","va","l","k","cogs","lagExists","entry","exit","pp_sales","tenders","pp_dummy","pp_share","lgExist","trim","s_g","s_g_p_1","s_g_p_2","s_g_p_3","s_g_p_4","s_g_p_5","s_g_p_95","s_g_p_96","s_g_p_97","s_g_p_98","s_g_p_99","costshare","cs_p_1","cs_p_99","betahat_tl","muhat_tl","markup","Y","nyear","D1","group","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","meanpp","lastcohort","gvar","T"
"66",5,2,13,-11,0,25358782,2007,93648000,4881000,100610000,0.3344,0.0634,764478.25,0.4894,"Limited liability company","Company","Non-financial corporations national private",46,"25 - 49 employees",412000,0.93080211,0.86740208,0.51059997,41,100610000,6378674,87269320,51371464,13340680,17.450699,0.97470003,0.94800001,0.95429999,0.96279997,0.91012228,0.85337996,105428064,13856128,92056240,7474600,5007694.5,54189308,18.473539,15.827022,18.33791,16.444239,2.8593798,15.426486,17.807995,1,0,0,0,"Master only (1)",0,0,1,1,1.945551,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,0.91540629,0.19257173,0.99529177,0.95504397,1.7574426,1.7574426,0.5638597,16,0,2,0,0,0,0,0,0,0,0,0,1,0.0625,0,13,0
"67",5,3,13,-10,0,25358782,2008,87594000,5950000,103214000,0.3497,0.1183,1179656.3,0.57020003,"Limited liability company","Company","Non-financial corporations national private",46,"25 - 49 employees",412000,0.84866393,0.73036391,0.42979997,41,103214000,12210216,75383784,44361376,27830216,23.591801,0.95639998,0.9774,0.99110001,1.022,0.92841196,0.90764356,104140856,27231132,77126848,13452655,6221246.5,45387124,18.461254,16.414686,18.160961,17.119871,3.1608992,15.643481,17.630739,1,0,0,0,"Master only (1)",0,0,1,1,2.2945023,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,0.87945276,0.20035221,0.99795556,0.94558614,1.7110142,1.7110142,0.53708625,16,0,2,0,0,0,0,0,0,0,0,0,1,0.0625,0,13,0
"68",5,4,13,-9,0,25358782,2009,106888000,6760000,104401000,1.0711,0.1173,200543.86,0.51120001,"Limited liability company","Company","Non-financial corporations national private",46,"25 - 49 employees",412000,1.0238216,0.90652162,0.48879999,41,104401000,12246237,94641760,51031208,9759240,48.663868,0.96230006,0.98339999,1.0049,1.0559,0.95243758,0.91689593,103891928,9242580,96239336,13356191,7024836,51892628,18.458862,16.40749,18.382349,16.039331,3.8849368,15.764962,17.764687,1,0,0,0,"Master only (1)",0,0,1,1,2.0020556,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,0.88076818,0.18825078,0.99480075,0.94814247,1.6818211,1.6818211,0.5198772,16,0,2,0,0,0,0,0,0,0,0,0,1,0.0625,0,13,0
"69",5,5,13,-8,0,25358782,2010,75186000,7575000,73692000,0.70370001,0.1586,313075.47,0.42770001,"Limited liability company","Company","Non-financial corporations national private",46,"25 - 49 employees",412000,1.0202736,0.86167359,0.57229996,41,73692000,11687551,63498452,42173928,10193548,32.559395,0.93330002,0.98640001,1.0035,1.0437,0.93886238,0.93039924,73434976,9766742,64373936,12561866,8116361,42755400,18.111912,16.346176,17.980219,16.094494,3.4830658,15.909392,17.571007,1,0,0,0,"Master only (1)",0,0,1,1,1.7175603,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,0.84045452,0.17120239,0.9910233,0.93929869,1.6940414,1.6940414,0.52711701,16,0,2,0,0,0,0,0,0,0,0,0,1,0.0625,0,13,0
"70",5,6,13,-7,0,25358782,2011,71631000,16284000,74999000,0.76629996,0.1366,284510.63,0.44999999,"Limited liability company","Company","Non-financial corporations national private",46,"25 - 49 employees",412000,0.95509273,0.81849271,0.55000001,41,74999000,10244864,61386136,41249452,13612864,47.846592,0.92129999,0.99070001,1,1.021,0.93866926,0.94823706,74999000,13332873,61962384,10804117,17675024,41636672,18.132986,16.195438,17.942038,16.405743,3.8679998,16.687664,17.544493,1,0,0,0,"Master only (1)",0,0,1,1,1.8012726,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,0.70199764,0.17771626,0.99270868,0.92588991,1.7863512,1.7863512,0.5801751,16,0,2,0,0,0,0,0,0,0,0,0,1,0.0625,0,13,0
"71",5,7,13,-6,0,25358782,2012,72290000,12889000,65957000,1.0784,0.15000001,192568.19,0.3087,"Limited liability company","Company","Non-financial corporations national private",46,"25 - 49 employees",412000,1.0960171,0.94601715,0.69130003,41,65957000,9893550,62396452,45596076,3560548,18.489803,0.95649999,0.99160004,0.99449998,1,0.95228857,0.97941154,66321772,3560548,62925020,10101525,13475170,45982324,18.010029,16.128197,17.957455,15.085425,2.9172194,16.416359,17.643768,1,0,0,0,"Master only (1)",0,0,1,1,1.4423319,1.0807327,1.107379,1.1148077,1.1446264,1.1530981,4.7775946,5.2923789,6.2162333,6.4577956,12.589449,0.77336466,0.21952453,0.99618721,0.93359554,1.6884639,1.6884639,0.52381921,16,0,2,0,0,0,0,0,0,0,0,0,1,0.0625,0,13,0
"72",5,8,13,-5,0,25358782,2013,50849000,18187000,51174000,1.6433001,0.16860001,114714.29,0.30410001,"Limited liability company","Company","Non-financial corporations national private",46,"25 - 49 employees",412000,0.99364913,0.8250491,0.69589996,41,51174000,8627937,42221064,35611984,8952936,78.045517,0.96769994,0.98730004,0.98269999,0.97129995,0.96528453,0.99349838,52074896,9217478,42764168,8684400,18794048,36070072,17.768194,15.977039,17.571211,16.036612,4.3572922,16.74905,17.400974,1,0,0,0,"Master only (1)",0,0,1,1,1.4437147,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,0.65744376,0.22235148,0.99706173,0.92007053,1.6260799,1.6260799,0.48617217,16,0,2,0,0,0,0,0,0,0,0,0,1,0.0625,0,13,0
"73",5,9,13,-4,0,25358782,2014,71307000,19184000,71414000,0.73760003,0.1409,287391.31,0.34259999,"Limited liability company","Company","Non-financial corporations national private",46,"25 - 49 employees",412000,0.99850172,0.8576017,0.65740001,41,71414000,10062233,61244768,46947564,10169232,35.384617,0.98930001,0.99849999,0.98690003,0.95999998,0.99017471,0.99691588,72361936,10592950,61336772,10093362,19391488,47018092,18.097191,16.127388,17.93189,16.175699,3.5662773,16.780344,17.666042,1,0,0,0,"Master only (1)",0,0,1,1,1.5390233,1.0747333,1.0896649,1.1213056,1.1433539,1.158276,4.6732278,5.0285978,5.2805529,6.0912337,7.7827225,0.70800167,0.066069283,0.99815047,0.92849195,1.6343135,1.6343135,0.49122283,16,0,2,0,0,0,0,0,0,0,0,0,1,0.0625,0,13,0
"74",5,10,13,-3,0,25358782,2015,87205000,18548000,96389000,0.46560001,0.1102,NA,0.45950001,"Limited liability company","Company","Non-financial corporations national private",46,"25 - 49 employees",412000,0.90471941,0.79451942,0.54049999,41,96389000,10622068,76582936,52098252,19806064,NA,1,1,1,1,1,1,96389000,19806064,76582936,10622068,18548000,52098252,18.383904,16.178444,18.153885,16.801498,NA,16.735872,17.768642,1,0,0,0,"Master only (1)",0,0,1,1,1.8501389,1.07032,1.082837,1.1247329,1.1412919,1.1576754,4.6104183,5.5555553,6.6666679,8.7260027,14.925379,0.73745245,0.11420469,0.99456435,0.93266165,1.7449491,1.7449491,0.55672538,16,0,2,0,0,0,0,0,0,0,0,0,1,0.0625,0,13,0
"75",5,11,13,-2,0,25358782,2016,77255000,18559000,77368000,NA,0.1726,NA,0.24340001,"Limited liability company","Company","Non-financial corporations national private",46,"25 - 49 employees",412000,0.99853945,0.82593942,0.75660002,41,77368000,13353717,63901280,58536632,13466720,NA,0.99769998,1.0002999,1.0123,1.0394,1.0114145,1.006835,76427936,12956244,63882120,13263064,18601784,58519080,18.151859,16.400494,17.972549,16.377089,NA,16.738768,17.884863,1,0,0,0,"Master only (1)",0,0,1,1,1.3060344,1.0524504,1.0925982,1.1112751,1.126991,1.1442169,5.4234118,5.822897,7.5952778,9.1664715,15.439773,0.75879699,0.14455283,0.99409813,0.93652815,1.8299681,1.8299681,0.60429853,16,0,2,0,0,0,0,0,0,0,0,0,1,0.0625,0,13,0
"76",5,12,13,-1,0,25358782,2017,102305000,18018000,101820000,0.48299998,0.146,NA,0.4425,"Limited liability company","Company","Non-financial corporations national private",46,"25 - 49 employees",412000,1.0047634,0.85876334,0.5575,41,101820000,14865720,87439280,56764652,14380720,NA,0.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,97332952,13076949,85498472,14411640,18023406,55504700,18.393648,16.483547,18.264009,16.386362,NA,16.707182,17.831978,1,0,0,0,"Master only (1)",0,0,1,1,1.7535983,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,0.75487733,0.12277135,0.99353218,0.93525547,1.8442363,1.8442363,0.61206526,16,0,2,0,0,0,0,0,0,0,0,0,1,0.0625,0,13,0
"77",5,13,13,0,1,25358782,2018,94540000,26278000,95014000,0.54339999,0.16790001,NA,0.41679999,"Limited liability company","Company","Non-financial corporations national private",46,"25 - 49 employees",412000,0.99501127,0.82711124,0.58319998,41,95014000,15952852,78587144,55412164,16426856,NA,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,87184808,13844800,74880560,15140129,26168094,52798632,18.283541,16.53286,18.131405,16.44342,NA,17.080051,17.781996,1,0,0,1119446,"Matched (3)",1,0.011781906,1,1,1.6512702,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,0.66861874,0.12412826,0.99643099,0.92757618,2.0998597,2.0998597,0.74187052,16,0,2,0,0,0,0,0,0,0,0,0,1,0.0625,0,13,1
"78",5,14,13,1,1,25358782,2019,78924000,30170000,80708000,0.75,0.18629999,NA,0.36119998,"Limited liability company","Company","Non-financial corporations national private",46,"25 - 49 employees",412000,0.97789562,0.79159564,0.63880002,41,80708000,15035900,63888100,51556272,16819900,NA,1.0422,1.0893,1.1511,1.3053,1.091812,1.0836875,70113800,12885850,58650600,13874756,28948380,47329724,18.06563,16.445581,17.887108,16.371641,NA,17.181025,17.672649,1,0,0,0,"Master only (1)",0,0,1,1,1.4813905,1.0162288,1.038648,1.0981921,1.1196311,1.1540394,5.728282,6.654798,7.4571481,8.9106579,15.362205,0.620489,0.10845396,0.99716008,0.92227072,1.9510623,1.9510623,0.668374,16,0,2,0,0,0,0,0,0,0,0,0,1,0.0625,0,13,1
"79",5,15,13,2,1,25358782,2020,77024000,30781000,75223000,0.95839995,0.1848,NA,0.28049999,"Limited liability company","Company","Non-financial corporations national private",46,"25 - 49 employees",412000,1.0239421,0.83914208,0.71950001,41,75223000,13901210,63122784,54122948,12100216,NA,1.0872064,1.1363404,1.2008091,1.3616681,1.1389608,1.1179461,62643596,8886318,55549188,12434597,28312012,47629168,17.952972,16.335993,17.832779,16.000023,NA,17.158796,17.678955,1,0,0,0,"Master only (1)",0,0,1,1,1.315236,1.0140508,1.0403608,1.073038,1.1071236,1.1301949,5.3193488,6.021719,6.4550624,7.7124076,12.634346,0.62718499,0.17136976,0.99402052,0.92284048,1.8852787,1.8852787,0.63407564,16,0,2,0,0,0,0,0,0,0,0,0,1,0.0625,0,13,1
"80",5,16,13,3,1,25358782,2021,67737000,30074000,63768000,NA,0.2343,NA,0.11149999,"Limited liability company","Company","Non-financial corporations national private",46,"25 - 49 employees",412000,1.0622412,0.82794118,0.88849998,41,63768000,14940843,52796152,56657868,10971848,NA,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,51391968,7797851.5,44963516,12870345,26769832,48252324,17.754992,16.370436,17.621363,15.869359,NA,17.102787,17.691954,1,0,0,0,"Master only (1)",0,0,1,1,1.0650672,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,0.64317429,0.208937,0.99669135,0.9241789,1.8573245,1.8573245,0.61913699,16,0,2,0,0,0,0,0,0,0,0,0,1,0.0625,0,13,1
"81",8,1,8,-7,0,25680595,2006,42403000,843000,54542000,0.39029998,0.1578,1508000,0.57770002,"Limited liability company","Company","Non-financial corporations foreign controlled",27,"25 - 49 employees",432100,0.77743757,0.61963755,0.42229998,43,54542000,8606728,33796272,23033086,20745728,13.757114,0.97640002,0.91620004,0.91710001,0.90970004,0.87900233,0.82970738,59472248,22805020,36887436,10373209,863375.63,25139800,17.90102,16.154737,17.423382,16.942492,2.621556,13.668605,17.039963,1,0,0,0,"Master only (1)",0,0,1,1,2.3656611,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,0.96679729,0.16021043,0.99653023,0.95745468,1.7855395,1.7855395,0.57972062,16,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,8,0
"82",8,2,8,-6,0,25680595,2007,72425000,709000,89760000,0.38999999,0.14669999,1751105.3,0.43330002,"Limited liability company","Company","Non-financial corporations foreign controlled",27,"25 - 49 employees",432100,0.80687386,0.66017389,0.56669998,43,89760000,13167792,59257208,50866992,30502792,17.419165,0.97470003,0.94800001,0.95429999,0.96279997,0.91012228,0.85337996,94058472,31681338,62507604,15430163,727403.25,53657164,18.359426,16.551834,17.950798,17.271238,2.8575711,13.497236,17.798126,1,0,0,0,"Master only (1)",0,0,1,1,1.7529527,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,0.98662484,0.19257173,0.99529177,0.98573756,1.7489244,1.7489244,0.55900097,16,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,8,0
"83",8,3,8,-5,0,25680595,2008,71056000,737000,93718000,0.33410001,0.1494,2031619,0.53580004,"Limited liability company","Company","Non-financial corporations foreign controlled",27,"25 - 49 employees",432100,0.75818944,0.60878944,0.46419996,43,93718000,14001469,57054528,43503892,36663472,18.046431,0.95639998,0.9774,0.99110001,1.022,0.92841196,0.90764356,94559576,35874240,58373776,15426176,770598.13,44509812,18.36474,16.551577,17.882378,17.395531,2.8929479,13.554922,17.611219,1,0,0,0,"Master only (1)",0,0,1,1,2.1244659,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,0.98298162,0.20035221,0.99795556,0.97851682,1.7017643,1.7017643,0.53166556,16,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,8,0
"84",8,4,8,-4,0,25680595,2009,95020000,771000,113565000,0.43279999,0.1424,1680904.8,0.60759997,"Limited liability company","Company","Non-financial corporations foreign controlled",27,"25 - 49 employees",432100,0.83670145,0.69430149,0.39240003,43,113565000,16171656,78848352,44562908,34716648,20.653549,0.96230006,0.98339999,1.0049,1.0559,0.95243758,0.91689593,113011248,32878728,80179328,17637396,801205.38,45315140,18.542997,16.685532,18.199776,17.308336,3.0278871,13.593873,17.629152,1,0,0,0,"Master only (1)",0,0,1,1,2.493896,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,0.98262644,0.18825078,0.99480075,0.97849423,1.6724849,1.6724849,0.51431048,16,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,8,0
"85",8,5,8,-3,0,25680595,2010,85486000,451000,104305000,0.43830001,0.1391,1768050,0.64109999,"Limited liability company","Company","Non-financial corporations foreign controlled",27,"25 - 49 employees",432100,0.81957722,0.6804772,0.35890001,43,104305000,14508826,70977176,37435064,33327824,18.850046,0.93330002,0.98640001,1.0035,1.0437,0.93886238,0.93039924,103941208,31932380,71955776,15594194,483231.53,37951200,18.459335,16.562408,18.091562,17.279131,2.9365153,13.088251,17.451811,1,0,0,0,"Master only (1)",0,0,1,1,2.7388122,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,0.98742712,0.17120239,0.9910233,0.98065454,1.6684676,1.6684676,0.51190561,16,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,8,0
"86",8,6,8,-2,0,25680595,2011,78237000,367000,95357000,0.49430001,0.1825,1741150,0.59900004,"Limited liability company","Company","Non-financial corporations foreign controlled",27,"25 - 49 employees",432100,0.82046413,0.63796413,0.40099996,43,95357000,17402652,60834344,38238152,34522656,19.827503,0.92129999,0.99070001,1,1.021,0.93866926,0.94823706,95357000,33812592,61405412,18352638,398350.16,38597104,18.373138,16.725285,17.933008,17.336344,2.9870701,12.895086,17.468687,1,0,0,0,"Master only (1)",0,0,1,1,2.4705739,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,0.98978472,0.17771626,0.99270868,0.98432922,1.7092659,1.7092659,0.53606403,16,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,8,0
"87",8,7,8,-1,0,25680595,2012,93672000,1503000,112896000,0.4887,0.1752,1726478.3,0.6318,"Limited liability company","Company","Non-financial corporations foreign controlled",27,"25 - 49 employees",432100,0.82971936,0.65451938,0.3682,43,112896000,19779380,73892616,41568308,39003384,22.591297,0.95649999,0.99160004,0.99449998,1,0.95228857,0.97941154,113520368,39003384,74518568,20195168,1571353.9,41920440,18.547493,16.820953,18.126558,17.479158,3.1175647,14.267448,17.551285,1,0,0,0,"Master only (1)",0,0,1,1,2.7079957,1.0807327,1.107379,1.1148077,1.1446264,1.1530981,4.7775946,5.2923789,6.2162333,6.4577956,12.589449,0.96387011,0.21952453,0.99618721,0.96504015,1.6574832,1.6574832,0.50530034,16,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,8,0
"88",8,8,8,0,1,25680595,2013,115746000,903000,129517000,0.5729,0.16329999,1374333.4,0.68699998,"Limited liability company","Company","Non-financial corporations foreign controlled",27,"25 - 49 employees",432100,0.89367419,0.73037422,0.31300002,43,129517000,21150126,94595880,40538824,34921120,25.409496,0.96769994,0.98730004,0.98269999,0.97129995,0.96528453,0.99349838,131797088,35952972,95812696,21288536,933140.5,41060288,18.696774,16.87368,18.377905,17.397722,3.2351229,13.746311,17.530552,1,0,0,21853304,"Matched (3)",1,0.16872923,1,1,3.2098432,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,0.97777891,0.22235148,0.99706173,0.97272289,2.1706502,2.1706502,0.7750268,16,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,8,1
"89",8,9,8,1,1,25680595,2014,119677000,769000,136416000,0.5528,0.16530001,1511740.8,0.65989995,"Limited liability company","Company","Non-financial corporations foreign controlled",27,"25 - 49 employees",432100,0.87729448,0.71199447,0.34010005,43,136416000,22549566,97127440,46395088,39288560,25.988953,0.98930001,0.99849999,0.98690003,0.95999998,0.99017471,0.99691588,138226768,40925584,97273352,22619326,777317.31,46464784,18.744406,16.934315,18.393036,17.527266,3.2576716,13.563604,17.654205,1,0,0,0,"Master only (1)",0,0,1,1,2.9748716,1.0747333,1.0896649,1.1213056,1.1433539,1.158276,4.6732278,5.0285978,5.2805529,6.0912337,7.7827225,0.98354608,0.066069283,0.99815047,0.97982454,1.580364,1.580364,0.45765519,16,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,8,1
"90",8,10,8,2,1,25680595,2015,130663000,3352000,158861000,0.42750001,0.1455,NA,0.62660003,"Limited liability company","Company","Non-financial corporations foreign controlled",27,"25 - 49 employees",432100,0.82249892,0.67699891,0.37339997,43,158860992,23114276,107548728,59318692,51312264,NA,1,1,1,1,1,1,158860992,51312264,107548728,23114276,3352000,59318692,18.883539,16.955961,18.493454,17.753441,NA,15.025067,17.898436,1,0,0,5183234,"Matched (3)",1,0.032627478,1,1,2.6780932,1.07032,1.082837,1.1247329,1.1412919,1.1576754,4.6104183,5.5555553,6.6666679,8.7260027,14.925379,0.94651407,0.11420469,0.99456435,0.96454459,2.1193419,2.1193419,0.75110561,16,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,8,1
"91",8,11,8,3,1,25680595,2016,140000000,3710000,154399000,0.54830003,0.15810001,NA,0.62419999,"Limited liability company","Company","Non-financial corporations foreign controlled",27,"25 - 49 employees",432100,0.90674162,0.74864161,0.37580001,43,154399008,24410484,115589512,58023148,38809496,NA,0.99769998,1.0002999,1.0123,1.0394,1.0114145,1.006835,152522976,37338364,115554856,24244772,3718552.8,58005752,18.842825,17.003712,18.565256,17.435532,NA,15.128845,17.876053,1,0,0,44769688,"Matched (3)",1,0.28996101,1,1,2.6294458,1.0524504,1.0925982,1.1112751,1.126991,1.1442169,5.4234118,5.822897,7.5952778,9.1664715,15.439773,0.93975544,0.14455283,0.99409813,0.96212202,1.9653698,1.9653698,0.67568046,16,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0,8,1
